Eco_region,Country,Year,sub-national,MPA,Site,Station,Station_corrected,family,density.ind.ha.
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Mkokoni_Coral_Garden,Mkokoni_Coral_Garden,Epinephelidae,138
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Mkokoni_Coral_Garden,Mkokoni_Coral_Garden,Epinephelidae,157
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Ml._Hindi,Ch._Hindi,Scarinae,480
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Ml._Hindi,Ch._Hindi,Scarinae,720
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Ml._Hindi,Ch._Hindi,Scarinae,189
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Ml._Hindi,Ch._Hindi,Scarinae,640
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Ml._Hindi,Ch._Hindi,Scarinae,280
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Ml._Hindi,Ch._Hindi,Scarinae,1320
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Ml._Hindi,Ch._Hindi,Scarinae,107
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Ml._Hindi,Ch._Hindi,Epinephelidae,13
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Ml._Hindi,Ch._Hindi,Epinephelidae,60
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Ml._Hindi,Ch._Hindi,Epinephelidae,27
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Ml._Hindi,Ch._Hindi,Epinephelidae,29
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Ml._Hindi,Ch._Hindi,Epinephelidae,40
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Ml._Hindi,Ch._Hindi,Epinephelidae,140
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Ml._Hindi,Ch._Hindi,Epinephelidae,13
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Ml._Hindi,Ch._Hindi,Epinephelidae,180
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Mlango_Mkuu,Mlango_Mkuu,Scarinae,2960
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Mlango_Mkuu,Mlango_Mkuu,Scarinae,100
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Mlango_Mkuu,Mlango_Mkuu,Scarinae,504
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Mlango_Mkuu,Mlango_Mkuu,Epinephelidae,107
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Mlango_Mkuu,Mlango_Mkuu,Epinephelidae,168
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Reserve,Kiunga_MNR,Mpupu,Mpupu,Epinephelidae,13
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Mw._Mkuu,Mw._Mkuu,Scarinae,720
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Mw._Mkuu,Mw._Mkuu,Scarinae,207
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Mw._Mkuu,Mw._Mkuu,Scarinae,600
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Mw._Mkuu,Mw._Mkuu,Scarinae,65
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Reserve,Kiunga_MNR,Mw._Mkuu,Mw._Mkuu,Scarinae,160
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Mw._Mkuu,Mw._Mkuu,Scarinae,80
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Mw._Mkuu,Mw._Mkuu,Scarinae,80
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Mw._Mkuu,Mw._Mkuu,Scarinae,760
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Mw._Mkuu,Mw._Mkuu,Scarinae,349
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Mw._Mkuu,Mw._Mkuu,Scarinae,248
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Mw._Mkuu,Mw._Mkuu,Epinephelidae,67
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Mw._Mkuu,Mw._Mkuu,Epinephelidae,120
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Mw._Mkuu,Mw._Mkuu,Epinephelidae,7
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Mw._Mkuu,Mw._Mkuu,Epinephelidae,10
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Mw._Mkuu,Mw._Mkuu,Epinephelidae,149
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Mw._Mkuu,Mw._Mkuu,Epinephelidae,40
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Rubu_out,Rubu,Scarinae,3486
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Shili,Shili,Scarinae,1600
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Shili,Shili,Scarinae,347
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Reserve,Kiunga_MNR,Shili,Shili,Scarinae,693
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Shili,Shili,Scarinae,1036
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Shili,Shili,Scarinae,1036
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Shili,Shili,Scarinae,508
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Shili,Shili,Scarinae,949
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Shili,Shili,Scarinae,520
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Shili,Shili,Epinephelidae,80
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Shili,Shili,Epinephelidae,145
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Shili,Shili,Epinephelidae,145
Kiunga-Lamu,Kenya,2007,Kiunga-Lamu,Reserve,Kiunga_MNR,Shili,Shili,Epinephelidae,17
Kiunga-Lamu,Kenya,1999,Kiunga-Lamu,Reserve,Kiunga_MNR,Shimo_la_Tewa,Shimo_la_Tewa,Scarinae,32
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Shimo_la_Tewa,Shimo_la_Tewa,Scarinae,76
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Shimo_la_Tewa,Shimo_la_Tewa,Scarinae,173
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Shimo_la_Tewa,Shimo_la_Tewa,Scarinae,140
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Reserve,Kiunga_MNR,Shimo_la_Tewa,Shimo_la_Tewa,Scarinae,267
Kiunga-Lamu,Kenya,2004,Kiunga-Lamu,Reserve,Kiunga_MNR,Shimo_la_Tewa,Shimo_la_Tewa,Scarinae,290
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Reserve,Kiunga_MNR,Shimo_la_Tewa,Shimo_la_Tewa,Scarinae,620
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Shimo_la_Tewa,Shimo_la_Tewa,Scarinae,893
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Shimo_la_Tewa,Shimo_la_Tewa,Scarinae,100
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Shimo_la_Tewa,Shimo_la_Tewa,Epinephelidae,13
Kiunga-Lamu,Kenya,2000,Kiunga-Lamu,Reserve,Kiunga_MNR,Shimo_la_Tewa,Shimo_la_Tewa,Epinephelidae,53
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Shimo_la_Tewa,Shimo_la_Tewa,Epinephelidae,27
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Reserve,Kiunga_MNR,Shimo_la_Tewa,Shimo_la_Tewa,Epinephelidae,67
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Reserve,Kiunga_MNR,Shimo_la_Tewa,Shimo_la_Tewa,Epinephelidae,40
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Soio,Soio,Scarinae,333
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Soio,Soio,Scarinae,618
Kiunga-Lamu,Kenya,2001,Kiunga-Lamu,Reserve,Kiunga_MNR,Soio,Soio,Epinephelidae,120
Kiunga-Lamu,Kenya,2002,Kiunga-Lamu,Reserve,Kiunga_MNR,Soio,Soio,Epinephelidae,18
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Open access,Lamu,Baia_Allegra,Baia_Allegra,Scarinae,13667
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Open access,Lamu,Baia_Allegra,Baia_Allegra,Scarinae,40
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Open access,Lamu,Baia_Allegra,Baia_Allegra,Epinephelidae,13
Kiunga-Lamu,Kenya,2014,Kiunga-Lamu,Open access,Lamu,Iweni,Iweni,Scarinae,400
Kiunga-Lamu,Kenya,2015,Kiunga-Lamu,Open access,Lamu,Iweni,Iweni,Scarinae,67
Kiunga-Lamu,Kenya,2016,Kiunga-Lamu,Open access,Lamu,Iweni,Iweni,Scarinae,600
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Open access,Lamu,Iweni,Iweni,Scarinae,347
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Open access,Lamu,Iweni,Iweni,Scarinae,680
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Open access,Lamu,Iweni,Iweni,Scarinae,400
Kiunga-Lamu,Kenya,2014,Kiunga-Lamu,Open access,Lamu,Iweni,Iweni,Epinephelidae,120
Kiunga-Lamu,Kenya,2016,Kiunga-Lamu,Open access,Lamu,Iweni,Iweni,Epinephelidae,140
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Open access,Lamu,Iweni,Iweni,Epinephelidae,160
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Open access,Lamu,Iweni,Iweni,Epinephelidae,493
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Open access,Lamu,Iweni,Iweni,Epinephelidae,13
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Open access,Lamu,Iweni,Iweni,Epinephelidae,120
Kiunga-Lamu,Kenya,2014,Kiunga-Lamu,Open access,Lamu,Kinyika_Inner,Kinyika_inner,Scarinae,227
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Open access,Lamu,Kinyika_Inner,Kinyika_inner,Scarinae,13
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Open access,Lamu,Kinyika_Inner,Kinyika_inner,Scarinae,227
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Open access,Lamu,Kinyika_Inner,Kinyika_inner,Scarinae,227
Kiunga-Lamu,Kenya,2014,Kiunga-Lamu,Open access,Lamu,Kinyika_Inner,Kinyika_inner,Epinephelidae,67
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Open access,Lamu,Kinyika_Inner,Kinyika_inner,Epinephelidae,27
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Open access,Lamu,Kinyika_Inner,Kinyika_inner,Epinephelidae,67
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Open access,Lamu,Kinyika_Inner,Kinyika_inner,Epinephelidae,787
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Open access,Lamu,Kinyika_Outer,Kinyika_outer,Scarinae,13
Kiunga-Lamu,Kenya,2014,Kiunga-Lamu,Open access,Lamu,Majongooni,Majongooni,Scarinae,600
Kiunga-Lamu,Kenya,2014,Kiunga-Lamu,Open access,Lamu,Manda-Toto,Manda-Toto,Scarinae,40
Kiunga-Lamu,Kenya,2016,Kiunga-Lamu,Open access,Lamu,Manda-Toto,Manda-Toto,Scarinae,380
Kiunga-Lamu,Kenya,2016,Kiunga-Lamu,Open access,Lamu,Manda-Toto,Manda-Toto,Epinephelidae,20
Kiunga-Lamu,Kenya,2014,Kiunga-Lamu,Open access,Lamu,Mlangoni-Manda,Mlangoni-Manda,Scarinae,40
Kiunga-Lamu,Kenya,2014,Kiunga-Lamu,Open access,Lamu,Mlangoni-Manda,Mlangoni-Manda,Epinephelidae,13
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Open access,Lamu,Mw._Kitau,Mw._Kitau,Scarinae,1093
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Open access,Lamu,Mw._Kitau,Mw._Kitau,Epinephelidae,13
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Open access,Lamu,Mw._Kitau,Mw._Kitau,Epinephelidae,40
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Open access,Lamu,Mw._Kitau,Mw._Kitau,Epinephelidae,267
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Open access,Lamu,Mw._Kitau,Mw._Kitau,Epinephelidae,40
Kiunga-Lamu,Kenya,2015,Kiunga-Lamu,Open access,Lamu,Mw._Pate,Mw._Pate,Scarinae,53
Kiunga-Lamu,Kenya,2016,Kiunga-Lamu,Open access,Lamu,Mw._Pate,Mw._Pate,Scarinae,3440
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Open access,Lamu,Mw._Pate,Mw._Pate,Scarinae,900
Kiunga-Lamu,Kenya,2016,Kiunga-Lamu,Open access,Lamu,Mw._Pate,Mw._Pate,Epinephelidae,40
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Open access,Lamu,Mwamba_Nguri,Mwamba_Nguri,Epinephelidae,80
Kiunga-Lamu,Kenya,2014,Kiunga-Lamu,Open access,Lamu,Pezali_Rock,Pezali_Rock,Scarinae,320
Kiunga-Lamu,Kenya,2016,Kiunga-Lamu,Open access,Lamu,Pezali_Rock,Pezali_Rock,Scarinae,1560
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Open access,Lamu,Pezali_Rock,Pezali_Rock,Scarinae,1747
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Open access,Lamu,Pezali_Rock,Pezali_Rock,Scarinae,1093
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Open access,Lamu,Pezali_Rock,Pezali_Rock,Scarinae,320
Kiunga-Lamu,Kenya,2014,Kiunga-Lamu,Open access,Lamu,Pezali_Rock,Pezali_Rock,Epinephelidae,27
Kiunga-Lamu,Kenya,2016,Kiunga-Lamu,Open access,Lamu,Pezali_Rock,Pezali_Rock,Epinephelidae,120
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Open access,Lamu,Pezali_Rock,Pezali_Rock,Epinephelidae,80
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Open access,Lamu,Pezali_Rock,Pezali_Rock,Epinephelidae,13
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Open access,Lamu,Pezali_Rock,Pezali_Rock,Epinephelidae,67
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Open access,Lamu,Pezali_Rock,Pezali_Rock,Epinephelidae,120
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Open access,Lamu,Pezali_Rock,Pezali_Rock,Epinephelidae,27
Kiunga-Lamu,Kenya,2014,Kiunga-Lamu,Open access,Lamu,Tenewi_North,Tenewi_North,Scarinae,13
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Open access,Lamu,Tenewi_North,Tenewi_North,Scarinae,13
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Open access,Lamu,Tenewi_North,Tenewi_North,Epinephelidae,40
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Open access,Lamu,Tenewi_North,Tenewi_North,Epinephelidae,40
Kiunga-Lamu,Kenya,2014,Kiunga-Lamu,Open access,Lamu,Tenewi_South,Tenewi_South,Scarinae,90
Kiunga-Lamu,Kenya,2015,Kiunga-Lamu,Open access,Lamu,Tenewi_South,Tenewi_South,Scarinae,80
Kiunga-Lamu,Kenya,2016,Kiunga-Lamu,Open access,Lamu,Tenewi_South,Tenewi_South,Scarinae,1640
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Open access,Lamu,Tenewi_South,Tenewi_South,Scarinae,90
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Open access,Lamu,Tenewi_South,Tenewi_South,Scarinae,33
Kiunga-Lamu,Kenya,2014,Kiunga-Lamu,Open access,Lamu,Tenewi_South,Tenewi_South,Epinephelidae,10
Kiunga-Lamu,Kenya,2016,Kiunga-Lamu,Open access,Lamu,Tenewi_South,Tenewi_South,Epinephelidae,120
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Open access,Lamu,Tenewi_South,Tenewi_South,Epinephelidae,27
Kiunga-Lamu,Kenya,2005,Kiunga-Lamu,Open access,Lamu,Tenewi_South,Tenewi_South,Epinephelidae,13
Kiunga-Lamu,Kenya,2006,Kiunga-Lamu,Open access,Lamu,Tenewi_South,Tenewi_South,Epinephelidae,10
Kiunga-Lamu,Kenya,2008,Kiunga-Lamu,Open access,Lamu,Tenewi_South,Tenewi_South,Epinephelidae,27
Kiunga-Lamu,Kenya,2003,Kiunga-Lamu,Open access,Lamu,Zoppa,Zoppa,Scarinae,27
Malindi-Chale,Kenya,2009,Malindi-Watamu,Park,Malindi Marine National Park,Coral_Garden_i,Old_Coral_Garden,Scarinae,207
Malindi-Chale,Kenya,2009,Malindi-Watamu,Park,Malindi Marine National Park,Coral_Garden_i,Old_Coral_Garden,Epinephelidae,20
Malindi-Chale,Kenya,2009,Malindi-Watamu,Park,Malindi Marine National Park,Coral_Garden_ii,New_Coral_Garden,Scarinae,632
Malindi-Chale,Kenya,2009,Malindi-Watamu,Park,Malindi Marine National Park,Coral_Garden_ii,New_Coral_Garden,Epinephelidae,32
Malindi-Chale,Kenya,2015,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Scarinae,53
Malindi-Chale,Kenya,2015,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Scarinae,27
Malindi-Chale,Kenya,2015,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Scarinae,7
Malindi-Chale,Kenya,2015,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Scarinae,167
Malindi-Chale,Kenya,2005,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Scarinae,200
Malindi-Chale,Kenya,2006,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Scarinae,1733
Malindi-Chale,Kenya,2006,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Scarinae,747
Malindi-Chale,Kenya,2007,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Scarinae,90
Malindi-Chale,Kenya,2008,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Scarinae,140
Malindi-Chale,Kenya,2009,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Scarinae,200
Malindi-Chale,Kenya,2010,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Scarinae,307
Malindi-Chale,Kenya,2012,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Scarinae,192
Malindi-Chale,Kenya,2013,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Scarinae,880
Malindi-Chale,Kenya,2008,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Scarinae,140
Malindi-Chale,Kenya,2009,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Scarinae,232
Malindi-Chale,Kenya,2007,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Epinephelidae,3
Malindi-Chale,Kenya,2008,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Epinephelidae,10
Malindi-Chale,Kenya,2009,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Epinephelidae,7
Malindi-Chale,Kenya,2011,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Epinephelidae,73
Malindi-Chale,Kenya,2012,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Epinephelidae,8
Malindi-Chale,Kenya,2008,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Epinephelidae,10
Malindi-Chale,Kenya,2009,Malindi-Watamu,Open access,Malindi,Mayungu,Mayungu,Epinephelidae,16
Malindi-Chale,Kenya,2015,Malindi-Watamu,Park,Malindi Marine National Park,New_coral_garden,New_Coral_Garden,Scarinae,40
Malindi-Chale,Kenya,2008,Malindi-Watamu,Park,Malindi Marine National Park,New_coral_garden,New_Coral_Garden,Scarinae,200
Malindi-Chale,Kenya,2009,Malindi-Watamu,Park,Malindi Marine National Park,New_coral_garden,New_Coral_Garden,Scarinae,418
Malindi-Chale,Kenya,2010,Malindi-Watamu,Park,Malindi Marine National Park,New_coral_garden,New_Coral_Garden,Scarinae,200
Malindi-Chale,Kenya,2011,Malindi-Watamu,Park,Malindi Marine National Park,New_coral_garden,New_Coral_Garden,Scarinae,573
Malindi-Chale,Kenya,2012,Malindi-Watamu,Park,Malindi Marine National Park,New_coral_garden,New_Coral_Garden,Scarinae,87
Malindi-Chale,Kenya,2013,Malindi-Watamu,Park,Malindi Marine National Park,New_coral_garden,New_Coral_Garden,Scarinae,1680
Malindi-Chale,Kenya,2008,Malindi-Watamu,Park,Malindi Marine National Park,New_coral_garden,New_Coral_Garden,Scarinae,493
Malindi-Chale,Kenya,2008,Malindi-Watamu,Park,Malindi Marine National Park,New_coral_garden,New_Coral_Garden,Scarinae,107
Malindi-Chale,Kenya,2008,Malindi-Watamu,Park,Malindi Marine National Park,New_coral_garden,New_Coral_Garden,Epinephelidae,16
Malindi-Chale,Kenya,2009,Malindi-Watamu,Park,Malindi Marine National Park,New_coral_garden,New_Coral_Garden,Epinephelidae,51
Malindi-Chale,Kenya,2010,Malindi-Watamu,Park,Malindi Marine National Park,New_coral_garden,New_Coral_Garden,Epinephelidae,7
Malindi-Chale,Kenya,2011,Malindi-Watamu,Park,Malindi Marine National Park,New_coral_garden,New_Coral_Garden,Epinephelidae,800
Malindi-Chale,Kenya,2012,Malindi-Watamu,Park,Malindi Marine National Park,New_coral_garden,New_Coral_Garden,Epinephelidae,20
Malindi-Chale,Kenya,2013,Malindi-Watamu,Park,Malindi Marine National Park,New_coral_garden,New_Coral_Garden,Epinephelidae,80
Malindi-Chale,Kenya,2008,Malindi-Watamu,Park,Malindi Marine National Park,New_coral_garden,New_Coral_Garden,Epinephelidae,13
Malindi-Chale,Kenya,2008,Malindi-Watamu,Park,Malindi Marine National Park,New_coral_garden,New_Coral_Garden,Epinephelidae,27
Malindi-Chale,Kenya,2015,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Scarinae,600
Malindi-Chale,Kenya,2004,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Scarinae,200
Malindi-Chale,Kenya,2005,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Scarinae,332
Malindi-Chale,Kenya,2006,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Scarinae,2600
Malindi-Chale,Kenya,2007,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Scarinae,147
Malindi-Chale,Kenya,2008,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Scarinae,293
Malindi-Chale,Kenya,2009,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Scarinae,180
Malindi-Chale,Kenya,2010,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Scarinae,147
Malindi-Chale,Kenya,2011,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Scarinae,340
Malindi-Chale,Kenya,2012,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Scarinae,140
Malindi-Chale,Kenya,2013,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Scarinae,3080
Malindi-Chale,Kenya,2008,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Scarinae,293
Malindi-Chale,Kenya,2015,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Epinephelidae,20
Malindi-Chale,Kenya,2004,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Epinephelidae,29
Malindi-Chale,Kenya,2006,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Epinephelidae,520
Malindi-Chale,Kenya,2007,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Epinephelidae,20
Malindi-Chale,Kenya,2008,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Epinephelidae,7
Malindi-Chale,Kenya,2009,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Epinephelidae,20
Malindi-Chale,Kenya,2011,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Epinephelidae,160
Malindi-Chale,Kenya,2012,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Epinephelidae,7
Malindi-Chale,Kenya,2008,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Epinephelidae,7
Malindi-Chale,Kenya,2008,Malindi-Watamu,Park,Malindi Marine National Park,North_Reef,North_Reef,Epinephelidae,13
Malindi-Chale,Kenya,2004,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Scarinae,467
Malindi-Chale,Kenya,2005,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Scarinae,292
Malindi-Chale,Kenya,2006,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Scarinae,2187
Malindi-Chale,Kenya,2006,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Scarinae,1360
Malindi-Chale,Kenya,2007,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Scarinae,478
Malindi-Chale,Kenya,2008,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Scarinae,484
Malindi-Chale,Kenya,2009,Malindi-Watamu,Park,Malindi Marine National Park,Old_Coral_garden,Old_Coral_Garden,Scarinae,213
